"","gene","log2FoldChange","padj","hgnc_symbol"
"737","ENSG00000134627",0.82879243387792,0.0464026476691269,"PIWIL4"
"738","ENSG00000101104",-1.10111612003841,0.0466125302374848,"PABPC1L"
"739","ENSG00000007255",-0.686187204603673,0.0473590729421544,"TRAPPC6A"
"740","ENSG00000123892",-0.920097843846232,0.0474419705416636,"RAB38"
"741","ENSG00000137880",-0.978828513999235,0.0475619499554583,"GCHFR"
"742","ENSG00000107281",-1.18474361936693,0.0481910869011271,"NPDC1"
"743","ENSG00000163002",0.688813712164535,0.0482019553282012,"NUP35"
"744","ENSG00000184497",-1.10812505467798,0.0482168161908543,"TMEM255B"
"745","ENSG00000058453",-1.44139832675673,0.0482214531892589,"CROCC"
"746","ENSG00000179409",0.642417525869735,0.0483654357053461,"GEMIN4"
"747","ENSG00000120833",-1.15518650425114,0.0484244839392314,"SOCS2"
"748","ENSG00000140398",-1.03935562917814,0.0486389811144028,"NEIL1"
"749","ENSG00000010278",-1.69428351066758,0.0486442326906563,"CD9"
"750","ENSG00000154359",0.863314342646253,0.0486872448186343,"LONRF1"
"751","ENSG00000160256",-0.632866260876378,0.0488203103760403,"FAM207A"
"752","ENSG00000167555",-0.698191490784833,0.0495505711661612,"ZNF528"
