"","gene","log2FoldChange","padj","hgnc_symbol"
"500","ENSG00000132793",1.10509794085463,0.0482090443765603,"LPIN3"
"501","ENSG00000102796",1.0367636406533,0.0484504151634474,"DHRS12"
"502","ENSG00000064652",-0.657276417297222,0.0485702744020026,"SNX24"
"503","ENSG00000138722",-2.04914031166522,0.0485747539584583,"MMRN1"
"504","ENSG00000118308",-0.683859547363963,0.0493189965302602,"LRMP"
"505","ENSG00000189171",-0.838846825858625,0.0493189965302602,"S100A13"
"506","ENSG00000174306",-0.89972701981449,0.0494076364256025,"ZHX3"
"507","ENSG00000064042",-1.17477049433851,0.049468253811388,"LIMCH1"
"508","ENSG00000182919",-0.587007887472177,0.0494765251184812,"C11orf54"
"509","ENSG00000169413",-1.12775236209092,0.0496341618360607,"RNASE6"
